"EDSU"	"Channel"	"Beam"	"AcousticCategory"	"Frequency"	"NASC"	"MinChannelDepth"	"MaxChannelDepth"	"NASCWeight"	"ChannelReferenceType"	"ChannelReferenceDepth"	"ChannelReferenceTilt"	"Cruise"	"EffectiveLogDistance"	"DateTime"	"Longitude"	"Latitude"
"BIAS_2018_SWE/2018-10-10T00:23:21.000Z"	"10_68.9"	"I1"	"HER"	38000	121.844485434459	10	68.9	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T00:23:00Z	19.39344	58.29867
"BIAS_2018_SWE/2018-10-10T00:29:51.000Z"	"10_57.6"	"I1"	"HER"	38000	85.5982186152976	10	57.6	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T00:29:00Z	19.36151	58.29866
"BIAS_2018_SWE/2018-10-10T00:36:13.000Z"	"10_36.5"	"I1"	"HER"	38000	322.652093742736	10	36.5	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T00:36:00Z	19.32967	58.29881
"BIAS_2018_SWE/2018-10-10T00:42:35.000Z"	"10_25.8"	"I1"	"HER"	38000	268.145604759004	10	25.8	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T00:42:00Z	19.29779	58.29807
"BIAS_2018_SWE/2018-10-10T00:48:52.000Z"	"10_20"	"I1"	"HER"	38000	256.301136327931	10	20	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T00:48:00Z	19.26594	58.29735
"BIAS_2018_SWE/2018-10-10T00:55:19.000Z"	"10_28.4"	"I1"	"HER"	38000	1193.87854945052	10	28.4	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T00:55:00Z	19.2341	58.29676
"BIAS_2018_SWE/2018-10-10T01:01:54.000Z"	"10_44.8"	"I1"	"HER"	38000	700.907386509118	10	44.8	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T01:01:00Z	19.20224	58.29736
"BIAS_2018_SWE/2018-10-10T01:08:26.000Z"	"10_57.9"	"I1"	"HER"	38000	396.954198946918	10	57.9	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T01:08:00Z	19.17041	58.29808
"BIAS_2018_SWE/2018-10-10T02:58:19.000Z"	"10_59.3"	"I1"	"HER"	38000	576.156619468886	10	59.3	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T02:58:00Z	19.19325	58.24883
"BIAS_2018_SWE/2018-10-10T03:07:12.000Z"	"10_66.5"	"I1"	"HER"	38000	427.607244562518	10	66.5	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T03:07:00Z	19.16161	58.24847
"BIAS_2018_SWE/2018-10-10T03:15:20.000Z"	"10_64.3"	"I1"	"HER"	38000	660.493621538283	10	64.3	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T03:15:00Z	19.14381	58.24058
"BIAS_2018_SWE/2018-10-10T03:22:45.000Z"	"10_60.4"	"I1"	"HER"	38000	612.731899300023	10	60.4	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T03:22:00Z	19.14462	58.2238
"BIAS_2018_SWE/2018-10-10T03:30:05.000Z"	"10_52.2"	"I1"	"HER"	38000	439.780726005565	10	52.2	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T03:30:00Z	19.14449	58.20694
"BIAS_2018_SWE/2018-10-10T03:37:25.000Z"	"10_45.5"	"I1"	"HER"	38000	893.983189036	10	45.5	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T03:37:00Z	19.14487	58.19019
"BIAS_2018_SWE/2018-10-10T03:44:48.000Z"	"10_28.8"	"I1"	"HER"	38000	1048.07094964394	10	28.8	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T03:44:00Z	19.14465	58.1734
"BIAS_2018_SWE/2018-10-10T03:52:05.000Z"	"10_41.9"	"I1"	"HER"	38000	1085.03007798904	10	41.9	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T03:52:00Z	19.14401	58.15659
"BIAS_2018_SWE/2018-10-10T03:59:06.000Z"	"10_50.1"	"I1"	"HER"	38000	1641.93943625744	10	50.1	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T03:59:00Z	19.14268	58.13979
"BIAS_2018_SWE/2018-10-10T04:05:55.000Z"	"10_62.6"	"I1"	"HER"	38000	1980.8228385909	10	62.6	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T04:05:00Z	19.14068	58.12304
"BIAS_2018_SWE/2018-10-10T04:13:07.000Z"	"10_56.2"	"I1"	"HER"	38000	3744.99060879676	10	56.2	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T04:13:00Z	19.14781	58.10904
"BIAS_2018_SWE/2018-10-10T04:20:12.000Z"	"10_41.7"	"I1"	"HER"	38000	11456.233076943	10	41.7	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T04:20:00Z	19.17964	58.10859
"BIAS_2018_SWE/2018-10-10T04:27:07.000Z"	"10_39.1"	"I1"	"HER"	38000	1126.4308819958	10	39.1	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T04:27:00Z	19.21134	58.10807
"BIAS_2018_SWE/2018-10-10T04:34:08.000Z"	"10_33.1"	"I1"	"HER"	38000	873.145698277632	10	33.1	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T04:34:00Z	19.24303	58.10765
"BIAS_2018_SWE/2018-10-10T04:41:10.000Z"	"10_27.3"	"I1"	"HER"	38000	710.558434860363	10	27.3	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T04:41:00Z	19.2748	58.10738
"BIAS_2018_SWE/2018-10-10T04:48:09.000Z"	"10_39.6"	"I1"	"HER"	38000	278.838527648167	10	39.6	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T04:48:00Z	19.3065	58.10765
"BIAS_2018_SWE/2018-10-10T04:55:03.000Z"	"10_51.8"	"I1"	"HER"	38000	8365.37517145299	10	51.8	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T04:55:00Z	19.33822	58.10817
"BIAS_2018_SWE/2018-10-10T07:54:08.000Z"	"10_147.5"	"I1"	"HER"	38000	249.995053598425	10	147.5	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T07:54:00Z	19.58522	58.13792
"BIAS_2018_SWE/2018-10-10T08:00:50.000Z"	"10_156.1"	"I1"	"HER"	38000	107.093735397614	10	156.1	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T08:00:00Z	19.61535	58.13237
"BIAS_2018_SWE/2018-10-10T08:07:20.000Z"	"10_162.8"	"I1"	"HER"	38000	98.6490680902757	10	162.8	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T08:07:00Z	19.6453	58.1267
"BIAS_2018_SWE/2018-10-10T08:13:20.000Z"	"10_164.1"	"I1"	"HER"	38000	128.534416677936	10	164.1	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T08:13:00Z	19.67513	58.12098
"BIAS_2018_SWE/2018-10-10T08:19:19.000Z"	"10_160.2"	"I1"	"HER"	38000	311.081802821642	10	160.2	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T08:19:00Z	19.70511	58.11534
"BIAS_2018_SWE/2018-10-10T08:25:15.000Z"	"10_151.7"	"I1"	"HER"	38000	161.106704863385	10	151.7	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T08:25:00Z	19.7349	58.10961
"BIAS_2018_SWE/2018-10-10T08:31:32.000Z"	"10_158.8"	"I1"	"HER"	38000	145.039902778643	10	158.8	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T08:31:00Z	19.74438	58.09477
"BIAS_2018_SWE/2018-10-10T08:37:39.000Z"	"10_158.3"	"I1"	"HER"	38000	95.0299249585591	10	158.3	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T08:37:00Z	19.74511	58.07796
"BIAS_2018_SWE/2018-10-10T08:43:34.000Z"	"10_158.9"	"I1"	"HER"	38000	160.942198357398	10	158.9	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T08:43:00Z	19.74546	58.06113
"BIAS_2018_SWE/2018-10-10T08:49:31.000Z"	"10_165.7"	"I1"	"HER"	38000	98.8684100982585	10	165.7	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T08:49:00Z	19.74629	58.04435
"BIAS_2018_SWE/2018-10-10T08:55:34.000Z"	"10_177.2"	"I1"	"HER"	38000	66.7896414307703	10	177.2	1	"P"	0	180	"BIAS_2018_SWE"	1	2018-10-10T08:55:00Z	19.74739	58.02753
